username,date,content,video_title
@cecylrosen8380,1 year ago,Thank You Madonna!! Thank You For E.v.e.r.y.T.h.i.n.g. You've Done♥️🙏👌🔥,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@EL_GRECO_001,1 year ago,❤❤❤❤❤❤❤😊,Madonna - Vogue (Official Video)
@dennerteofilo5914,5 years ago,Melhor comentário Paulinha,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@jessicaaparecida33,1 month ago,O problema dessa música é que ela acaba 😍,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@ThePalatineHill,5 years ago,i mean hell i just discovered it,Madonna - Secret (Official Video) [HD]
@NoxLegend1,5 years ago,Shes so talented especially looking in hindsight with what we settle for these days,Madonna - Papa Don't Preach (Official Video) [HD]
@vertbeke7977,3 years ago,Yeah,Madonna - True Blue (Official Video)
@Dharmarenee,1 year ago,You must be new.😂😂😂😂😂😂,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@elizabethblockwitz5628,4 years ago, @Queen76543  l,Madonna - Rain (Official Video) [HD]
@justamobilegamer2555,5 years ago,Let’s gooo,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@joejohnson6327,2 months ago,"​ @nekonoire415 So, everyone but Johan Renck, the Swedish guy who directed this video? 😁",Madonna - Nothing Really Matters (Official Video) [HD]
@kelvisaisawesome,1 month ago,"On top of the interracial relationships, also lesbian relationship right? Like I didn’t misunderstand that?",Madonna - Like A Prayer (Official Video)
@sassari79,1 year ago,Here! Rewatching after realizing where was the sequence where the lion went towards her 🥺,Madonna - Like A Virgin (Official Video)
@русланкомлик,4 years ago," @МамочкаСтифлера  Он родился в Киеве,значительное время прожил в Украине...Важно где родился и что в сердце! А Валентину Матвиенко,председателя Совета Федераций Российской Федерации,что можно ""украинкой"" назвать,исходя из вашей логики?",Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@greatgaga266,7 years ago,"I'm a little monster but the Confessions is a great album, number 1 in 42 countries!",Madonna - Jump (Official Video) [HD]
@lcarterga001,2 years ago,2023,Madonna - Who's That Girl (Official Video)
@Spiderific,6 years ago," @user-ei9ns9hq6b  If there's anywhere to promote your antisemitism, a Madonna Vogue video is definitely the place 🙄🤦🏻‍♀️",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@terrycrawford1476,4 years ago,2022,Madonna - Who's That Girl (Official Video)
@Sal.Manila,1 year ago, @Ornateboxturtle I just received my first ornate box turtle! I named her “Janet!” She’s beautiful! Do you breed box turtles perchance?,Madonna - Like A Prayer (Official Video)
@TeddyOrd,1 year ago,Yo tenía 19 que recuerdos no.,Madonna - American Pie (Official Video) [HD]
@tomaslcarpio,1 day ago,For sure!,Madonna - Borderline (Official Video) [HD]
@purplebabe1294,1 year ago,This song is Living rent free on my mind.,Madonna - Take A Bow (Official Video) [4K]
@blamdeeyrann4240,5 years ago,❤,Madonna - Living For Love
@oh_yayce,1 year ago,Whatever. You people have the most empty taste.,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@TheCrimson147,6 years ago, @HausofTiffany-pf2bs  not best selling anymore. Taylor beat em all,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@JenniferEsposito1124,1 year ago,I frickin LOVE you @Madonna 😭,Madonna - Open Your Heart (Official Video) [HD]
@AlricPhoenix,5 years ago,Get out of my head,Madonna - Beautiful Stranger (Official Video) [HD]
@angietinsley159,1 year ago (edited),Me!,Madonna - Take A Bow (Official Video) [4K]
@soucentelha,4 years ago,"Lady Who Sonhaa 🔥👑
#MadgeForever",Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@karenm12161,4 years ago,Always Ioved this..  ❤💚💜💛,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@ShariEmami-p6h,12 days ago,Agreed,Madonna - Live To Tell (Official Video)
@Senkaiden,6 years ago, @damjan4444  Expect for the fact Alice Cooper did it before that  the shyt of Marilyn Manson,Madonna - Nothing Really Matters (Official Video) [HD]
@ginasousabranco5637,4 years ago,And many of them were in high heels,Madonna - Vogue (MDNA World Tour)
@tommyt564,5 years ago,THIS IS FRESH 03/2001,Madonna - Nothing Really Matters (Official Video) [HD]
@michaelwarren8137,3 years ago,Agree. I was teenager then,Madonna - Dress You Up (Official Video)
@gabrielaafreires,1 year ago,1983,Madonna - 2012 Super Bowl Halftime Show
@caressamcguire1315,22 hours ago,I cry for the 80's a lot!,Madonna - Crazy For You (Official Video)
@MyllaAraujo-wy7xg,4 years ago,I agree,Madonna - Take A Bow (Official Video) [4K]
@AdelMostafa-eg2rx,2 years ago,2024 anyone???,Madonna - You'll See (Official Video)
@victoriarodriguez3060,6 years ago,Im 15 and i LOVE IT 😍❤️,Madonna - Borderline (Official Video) [HD]
@TIKTIKITIL,8 hours ago,🩷🐑🐑🩷,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@Ancientfire333,7 months ago,Pop Smoke💔,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@mor3ofm3always,4 months ago,Siiisss yes,Madonna - The Power Of Good-Bye (Official Video)
@barbarazangel6884,1 year ago,Mit 11o🎉🎉😅,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@maryschierberl3017,1 year ago," @theniteowl297  Even though I'm reading this comment a year later I just had to say how much I  WOULD DO ANYTHING, 
to go back to those times
also !!  Nothing compares to everything in that time. You could even understand EVERY SINGLE WOORD TO EVERY SONG..Lol..
Madonna was a really beautiful sexy healthy looking girl! And so confident in a great way !!  How can anyone 
NOT dance when hearing her songs, It's crazy the feeling I  get when hearing her music.  
Take care and stay safe.",Madonna - Borderline (Official Video) [HD]
@ayuwatichitro,1 year ago,im in here😂,Madonna - The Power Of Good-Bye (Official Video)
@KANEEENAK,3 years ago,she is?,Madonna - Back That Up To The Beat (Official Lyric Video)
@psy.oksana_kovalska,4 years ago,И я тоже:),Madonna - Girl Gone Wild (Official Video)
@gutspillage,7 years ago,The 90ies were nice too,Madonna - True Blue (Official Video)
@jamesstockdale6295,5 years ago,Me still like this song after all this time,Madonna - Frozen (Official Video) [HD]
@Daisy-ym1ql,5 years ago,Me here,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@soilofk,9 years ago,"Well said!!!!!  and I would add she is a woman!  cause there is so much hate towards her in the internet because she continues to be (as she has always been) sexy, provocateur, and political, and in a woman of 57   is apparently a negative. Don't see Mick Jagger or Paul McCartney having the same criticism.",Madonna - Living For Love
@stafford971,1 year ago,Babyface Edmunds wrote n produced a big hit Madonna..He's singing in the background...Still loving this Song in 2024..❤,Madonna - Take A Bow (Official Video) [4K]
@yvonnegomez3222,2 months ago,2026❤❤❤who is here,Madonna - Rain (Official Video) [HD]
@ASHREENALORELLELORRYBECCABECKS,5 months ago,​ @moacirgjunior6567  My Father And My Brother And My Sister And I Are Related To Madonna ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Madonna - Secret (Official Video) [HD]
@Jentleandhonest,2 years ago,"Hello my honest and sincere apologies forgive me for dropping this here but I will love to be a friend to a honest, loving and caring woman which you're hope no offense?❤",Madonna - Don't Tell Me (Official Video) [HD]
@karltaylor899,4 years ago,I no and to me wen growing up.,Madonna - Vogue (Official Video)
@IamINDIAN2026,4 months ago,One Indian from 2025 and also will listen in 2026 this song,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@shellemeow,1 month ago,This song is so iconic and resonates with me now more than ever ❤,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@christineWilson-op8ok,1 year ago,She lost her brother Michael last year and Christoper just now.,Madonna - Lucky Star (Official Video)
@mapplegloom1132,6 months ago (edited),hurt and in pain while on one knee you... your not a god.. the lives of innocent people isn't yours to take.. slowly gets up when the lives of the many are in danger its a Hero's duty to protect them no matter what! looks the villian dead in the eye Im going to stop you even if it cost me my life because the only way evil wins is for good people do nothing!,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@iosefasiatini4037,1 month ago,❤,Madonna - Take A Bow (Official Video) [4K]
@eslamameen3590,4 years ago,This is what you get when you work with pros,Madonna - Frozen (Official Video) [HD]
@johnnyrocketz7808,6 years ago,"Salty Kebab Naw, she loves doesn’t have that typa energy",Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@yevgeniyaleshchenko849,6 years ago (edited),"@CloudyDaze007 A person can be a fan of both these singers, chill",Madonna - Express Yourself (Official Video)
@jacquelineiromy,10 days ago (edited),One of her best albums ❤ Music ❤ my personal favorite is this LP and Ray of Light ❤ I highly recommend looking for the long play album on YouTube where Madonna and William Orbit created...all kind of extra music together that wasn't even on the ray of light album I love that too❤❤❤❤❤,Madonna - Don't Tell Me (Official Video) [HD]
@LovelyIcyComet-wm3to,5 months ago,Thanks be to God!!! Teen in the '80'!!!,Madonna - Crazy For You (Official Video)
@chantallemieux788,4 years ago,Pppppp,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@SilvinaSalinas_,10 months ago,Yo 🙋🏻,Madonna - Don't Tell Me (Official Video) [HD]
@day4me240,1 year ago,yep,Madonna - Celebration (Official Video)
@sarascialdoni.,1 year ago,❤,Madonna - Express Yourself (Official Video)
@TomekAtomek357,7 years ago,me,Madonna - Die Another Day (Official Video)
@nurazie929,11 months ago,Im here,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@CoolAz-y3y,7 years ago,Me too. I can so relate to this song...,Madonna - Jump (Official Video) [HD]
@sarascialdoni.,1 year ago,❤,Madonna - Express Yourself (Official Video)
@takerdust,10 months ago,lot of older music videos would look good like this if the record companies would bother remastering the video footage like they did for big artists like Madonna.,Madonna - Rain (Official Video) [HD]
@thevaultofvintage72,3 years ago, @bicwhittle7820  It's called SARCASM.  She is being tongue-in-cheek here.,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@gigilaroux762,2 months ago,She’s the American Dream come to life. She just believed in herself and worked hard.,Madonna - Open Your Heart (Official Video) [HD]
@roncerod,4 years ago,Exactly,Madonna - Express Yourself (Official Video)
@SP-ru4sm,2 years ago (edited),"03:15 Does someone know the name of the guy next to Madonna who smiled at her in a sexy way  and she looked at him?
This male dancer is so handsome! well, I guess he was instead of he is 😂",Madonna - Material Girl (Official Video) [HD]
@klaus.kinsky,7 months ago,Where is the Mole ?😂,Madonna - Beautiful Stranger (Official Video) [HD]
@Chronomancer3791,3 years ago,"I was just asking myself ""I wonder who that brunette is?"", HOT MAMA! God bless you, and her. :)",Madonna - True Blue (Official Video)
@ninayi66,2 years ago,Who is watching this in 2024🥵,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@hankhill5498,3 years ago,HUG AND A KISS ON THE CHECKE,Madonna - Dress You Up (Official Video)
@HappyCrescentMoon-lu8qv,6 months ago,✨,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@elenaahyek7763,2 years ago,no one can can sound this beautiful and look this beautiful .,Madonna - Take A Bow (Official Video) [4K]
@asecarguy10,5 years ago,Almost🦄,Madonna - Take A Bow (Official Video) [4K]
@thomasturner4722,5 months ago,I agree,Madonna - Don't Cry For Me Argentina (Official Video)
@edgarrodriguezramos9687,11 years ago,"Not a fan of Madonna 
But I like it 

Like Madonna 
Love Gaga 
I don't know why little monster and the fans of Madonna fight ",Madonna - Living For Love
@mihaelaandrian2555,4 years ago,+,Madonna - The Power Of Good-Bye (Official Video)
@StLProgressive,4 years ago," Sapphire from krisal gjems  It came out in 2000,.",Madonna - Music (Official Video)
@edunoeduno4980,6 years ago, @millsbomb007  ok creeper,Madonna - True Blue (Official Video)
@DevonDuke60,6 years ago,I listen at it every day damn near. I see you know how to start off the New Year brother!,Madonna - Secret (Official Video) [HD]
@uhuraenterprise6372,6 years ago,"Those 2 bars are brilliant, Benny Andersson really knows his thing",Madonna - Hung Up (Official Video) [HD]
@sherrysicle4341,6 years ago,learn some english and maybe turn on the radio sometime this is nothing like the music now,Madonna - Vogue (Official Video)
@madonnak-y6w8z,1 month ago,nice,Madonna - Don't Tell Me (Official Video) [HD]
@JoaquinSilva-pf9qe,1 year ago,Sure😂,Madonna - Like A Prayer (Official Video)
@gioplease6848,4 years ago (edited),@Davide Luce exactly stay quiet now that you know you’re wrong. I’m sure your face and body look fine by the way.,Madonna - Sorry (Official Video) [HD]
@ΒάλιαΚωστοπούλου,1 year ago,Until the end ❤❤❤,Madonna - Open Your Heart (Official Video) [HD]
@miguelangel6693,6 years ago,"1986? Woooow, I was born in 1988 and I like the sound of this song! 😉",Madonna - Open Your Heart (Official Video) [HD]
@jamesmccullers9916,2 years ago,😎🙏🙏🙏🙏,Madonna - Secret (Official Video) [HD]
@Andronicus87,1 year ago,She had the perfect beauty mark and she removed it in order to TRY to look younger.....   everyone ages Madonna there is no shame in it!  She was so beautiful.  She is the queen of pop!,Madonna - La Isla Bonita (Official Video)
@stopcrueltyagainstanimals2578,2 years ago,"Thanks ABBA, for inspiring Madonna to create an amazing get up and dance hit",Madonna - Hung Up (Official Video) [HD]
